网络工程师,数据中心网络,5-10K,天津,天津市瑞邦数码科技有限公司,网络运维,3-5年,社招,数据中心网络,2023/1/13,"遵守公司项目流程规范，完成相关项目的整体交付，保障项目客户满意度
项目售前技术支持， 必要的售前技术方案、实施方案输出
精通IP网络架构，熟悉TCP/IP协议，具备的网络规划能力
有H3C、华为、锐捷、CISCO等主流网络厂商设备调试经验
有二级等保项目实践，精通深信服、启明星辰、天融信等主流防火墙的安装、配置和调试
具备网络故障的分析、判断解决能力
具备H3CSE或华为、锐捷同等证书
同等条件下，具备H3CTE证书优先"
网络工程师,数据中心网络,6-8K,大连,大连今日在线科技发展有限公司,"网络运维,运维通信资格证书,CCNP证书,CCNA证书,网络设备,IT技术支持",3-5年,社招,数据中心网络,2023/1/13,"岗位职责：
1、负责网络设备的安装、配置、管理，提供网络设备维护方案；；
2、负责网络环境的管理，配置，排错，维护工作；
3、负责项目售前技术支持、实施与售后服务；
4、为客户提供IT软硬件方面的服务和支持。
任职要求：
1、 1-3年及以上工作经验；
2、 熟练配置防火墙、交换机、路由器等网络设备；
3、 具备网络故障的分析、判断、解决能力；
4、 学习能力强，有较强的沟通能力、文档编写能力和团队协作精神；
5、 积极主动，具备团队意识，具有高度的责任心，能够承受较强的工作压力；
6、 具有CCNA、CCNP同级别网络相关技术认证证书者优先考虑"
网络工程师,数据中心网络,5-6K,天津,当地（天津）科技有限公司,"交换机配置,IDC建立,路由器配置,故障处理,CCNA证书,RHCA,CCIE证书,CCNP证书",1-3年,社招,数据中心网络,2023/1/13,"工作内容：
1、负责集成项目服务器网络的安装、调试、安全稳定运行、监控等；
2、负责网络及设备的维护、管理、故障排查等日常管理工作；
3、负责与用户的技术交流及提供相关技术培训。
任职资格：
1、计算机、网络通讯专业，大专以上学历，至少1年及以上相关工作经验；
2、熟练掌握网络基础知识，具备动手能力，熟悉网络设备调试（华三、思科、华为等）；
3、精通路由交换相关知识，具有主流品牌相关网络技术资格证书优先；
4、身体健康、敬业勤奋、诚实协作、责任心强；
5、良好的服务意识、团队合作意识，高度的责任感和使命感。"
网络计算机,数据中心网络,4-5K,江门,南北药行江门有限公司,"交换机配置,网络自动化,故障处理,IDC维护,Java,C/C++",1-3年,社招,数据中心网络,2023/1/13,"1、计算机应用或电子商务专业；
2、懂得网络运维、ERP建设，信息化建设工作；
３、维护电脑网络系统设备的配置工作；网络建设及安全管理、服务器搭建及运行管理；
４、年龄22至30岁，性别不限；
５、能接受加班和工作压力；
６、有工作责任心；"
网络工程师,数据中心网络,7-12K,长沙,长沙浩熙信息科技有限公司,"网络,弱电,系统集成经验",3-5年,社招,数据中心网络,2023/1/13,"1. 负责项目售前顾问工作，熟悉弱电、网络、核心机房建设
2．负责组织制定追溯相关项目的技术方案编写、招投标相关文件编制工作；
3．配合项目经理、销售人员与用户的沟通，帮助销售协调资源，协助完成项目的深化设计；
4．追溯相关业务知识整理工作，相关设备选型和技术比较工作；
5．负责和参与对用户的短期培训和讲座；
6．完成相关领导交给的其他工作。
职位要求：
1.大专及以上学历，2年以上管理类软件、系统集成类或IT服务类售前工作经验；
2.有独立完成企业大型项目售前工作的成功案例，具备优秀的客户方案演讲能力；
3.较强的观察力和应变能力，高度的工作热情，良好的团队合作精神，能接受短期出差；
4.具有IT服务工作背景，对锐捷、华为、华为3具有一定了解的或具有协同管理软件公司、系统集成售前顾问经验者优先考虑。
工作时间：08:30--12:00 13:30--17:30
公司提供具有绝对市场竞争力的薪资水平，享有完善的福利制度，倡导快乐工作，快乐生活：
   1、公司为员工提供有市场竞争力的薪资水平；
   2、员工享有春节、元旦、五一、十一等国家规定的法定节假日，以及享有重大节日慰问金；
   3、员工享有年假、事假、病假、工伤假、产假、计划生育假、婚丧假；
   4、公司提供免费午餐或午餐补贴，员工享受生日礼物、结婚礼金、生子祝福等福利；
   5、公司每月组织体育活动、每季度组织集体活动；
   6、公司组织定期的培训，有利于员工职业生涯发展。"
网络工程师,数据中心网络,5-6K,榆林,西安三合智能科技有限公司,项目实施、网络系统,1-3年,社招,数据中心网络,2023/1/13,"任职资格
1、计算机/通信、或者建筑电气、机电一体化、电气、机械等相关专业，大专及以上学历；
2、有1-2年相关工作经验；无经验者但有意向的也可前来面试。
3、熟悉网络设备及小型机的安装、调试、维护；较强的分析、判断、解决能力；弱电智能化方面有意向的也可以前来面试。
4、有较强的沟通协调能力及高度责任心。
5、上班地点：榆林"
网络管理员,数据中心网络,3-6K,合肥,合肥市国驰机动车安全检测有限公司,"交换机配置,故障处理,路由器配置,SQL Server",经验不限,社招,数据中心网络,2023/1/13,"工作内容：
1、精通局域网专线搭建，对局域网常见问题能快速独立修复；
2、根据上级部门要求，在软件服务商的指导下对专线网络进行维护、升级以及问题排除解决；
3、熟悉公司办公网络的搭建，对办公区域网络进行日常维护、能独立解决突发问题等。
4、完成领导派发的其他网络任务。
职位要求：计算机、网络技术及相关行业者优先
工作时间：8:30-17:00，"
网络工程师,数据中心网络,9-11K,北京,北京众鑫创展网络科技有限公司,"运维通信资格证书,CCNP证书,CCIE证书,网络设备",3-5年,社招,数据中心网络,2023/1/13,"网络运维 1.5线
岗位职责要求：
1、负责网络故障处理。 
2、大专或以上学历,计算机相关专业（统招），
3、3年以上网络工作经验。
2、能够独立维护大中型局域网，熟悉交换机、路由器，熟练BGP/OSPF相关协议。
3、有CCNP、CCIE、HCNP、HCNE、HCIE证书（满足其中一个或同等相关技能）
4、具备良好的沟通协调能力强，
工作地址：北京市朝阳区美团总部恒电大厦С座"
网络管理员,数据中心网络,6-7K,深圳,中青旅山水酒店集团股份有限公司,"计算机相关专业,网络运维经验,网络安全相关经验,It,系统维护,项目经理",经验不限,社招,数据中心网络,2023/1/13,"岗位职责：
1、负责深圳区域下属门店网络及办公电脑日常管理和维护、维修;
2、负责公司服务器及系统的日常管理、维护;
3、负责深圳区域下属门店电话系统、邮件系统、门禁考勤系统的管理维护;
4、为公司提供技术上支持和指导;
5、负责公司OA、EAS、pms系统日常维护工作
任职要求
1、 大专以上学历，计算机及相关经验；具备良好的沟通能力
2、 2年以上相关工作经验，有主导升级公司系统的经验优先
上班时间: 大小周，朝九晚六，中午12点到两点午休。提供食宿。"
网络工程师,数据中心网络,4-7K,福州,福建意德信息技术有限公司,"故障处理,CCNP证书,Windows,Linux,交换机配置,路由器配置,网络自动化,网络规划设计",1-3年,社招,数据中心网络,2023/1/13,"岗位职责：
1、主要从事网络日常巡检、故障处理、设备性能优化、服务设备的资产管理、网络安全监控处理、相关应用系统运维、网络配置和割接、节假日保障；
2、从事网络技术方案编写与网络项目设计；
3、运维文档制作、更新和上级交代的其他工作；
岗位要求：
1、计算机、通信工程相关专业，大专以上学历，1年以上工作经验
2、熟悉Cisco、华为等相关主流厂家网络产品的操作和维护技能；
3、 熟悉行业业务流程和系统应用需求。具有一定的方案撰写能力；
4、 具有一定的技术方案设计经验，参与过网络项目的设计建设工作；
5、 具有CCNP以上（或、Huawei、H3C同等认证）原厂认证资质或相当能力水平优先考虑；
6、 具有较好的客户沟通能力与协作精神，具有一定的抗压能力。有较好的服务意识，高度责任感
企业优势：
1、周末双休、法定节假日；
2、六险+完善的带薪年假+节日福利+年终奖；
3、年度体检；
4、旅游福利；
5、丰富的员工活动。
6、年度加薪/晋升机会
员工发展：
公开透明+自我掌控的晋升机制。公司十分注重员工的职业发展，采取公平、公正、公开的员工内部晋升、竞聘体系，让员工走向不同岗位内部学习，更内部培育、储备管理精英，实现企业与员工发展的“双赢”。"
网络工程师,数据中心网络,4-6K,郑州,郑州泰阳人电子科技有限公司,"软件测试,功能测试,性能测试",1-3年,社招,数据中心网络,2023/1/13,精通计算机网络工程。对软件开发有一定的基础
网络工程师,数据中心网络,4-8K,北京,北京昕奇海业科技开发有限公司,"运维,网络,IT支持",经验不限,社招,数据中心网络,2023/1/13,公司拥有独家社区及写字楼宇 需要技术工程师几名 有经验者优先录取
网络工程师,数据中心网络,6-9K,上海,京自电气科技（上海）有限公司,交换机配置,1-3年,社招,数据中心网络,2023/1/13,"岗位描述
1、方案支持：了解客户需求，撰写售前方案提供技术澄清和产品选型支持。
2、项目现场服务：交换机，大屏，服务器等设备及系统的安装调试现场项目协调
岗位要求
1、大专以上学历为佳，计算机网络专业优先
2、有较强的沟通能力与学习能力
3、有项目实施经验优先
福利：缴纳社保、年终奖、每年固定调薪比例8%-10%，旅游，电话费补贴等福利"
网络工程师,数据中心网络,9-14K,深圳,深圳市中基自动化股份有限公司,"网络运维经验,网络建设/系统集成经验,网络安全相关经验",1-3年,社招,数据中心网络,2023/1/13,"岗位职责：
1.负责对全公司网络设施和其他附属硬件设施的管理和维护，优化公司的网络架构；
2.负责网络项目的方案选型和设备比对，保障网络基础建设项目顺利实施并达到预期效果；
3.及时处理网络故障，确保网络的正常运行；
4.网络基础建设方案的确认和相应设备选型、购买、安装、调试、变更等相关工作；
5.其它日常的工作事务等。
任职要求：
1 全日制本科或以上学历，计算机相关专业。3年以上网络运维管理经验，熟悉整体网络架构搭建；
2 熟悉主流网络产品，具有独立分析网络问题的能力，具备大型网络故障排查和解决的经验，能够快速处理网络紧急事件或疑难问题;
3.精通TCP/IP协议，熟悉BGP、OSPF等动态路由协议，熟悉SDN、QOS、VRF等技术;
4.熟悉主流的网络监控系统，掌握等一种或多种开发语言，能编写简单的自动化脚本;
5.沟通能力强，逻辑思维清晰，性格乐观开朗，具备良好的团队协作精神，有CCIE等相应认证优先。"
网络工程师,数据中心网络,3-8K,东营,山东华诚网络科技有限公司,"机房运维,安全运维,网络运维",3-5年,社招,数据中心网络,2023/1/13,"工作职责
1.依据项目技术方案，进行项目的硬件集成环境搭建、设备调试。
2.协调内部及外部相关人员完成项目实施工作。
3.配合项目经理协调内部及外部相关人员完成项目实施及验收工作。
4.其他相关工作。
职位要求
1、具有网络产品、网络安全产品、网络增值产品项目经验；  
2、对楼宇智能化建设、机房建设有一定了解；   
3、具有扎实的网络理论基础和技术工作经验，能够熟练掌握局域网及广域网的规划设计及实施；
4、精通主流厂商网络设备的安装、调试、配置和管理 ； 
5、具备良好的文档编写能力；   
 6、计算机相关专业，网络系统集成相关工作三年以上；     
7、工作主动、踏实、遵守纪律，具有团队协作精神，主动思考和学习、具有优秀的沟通和协调能力；     
8、诚信正直，责任心强，有吃苦精神
欢迎加入我们。"
网络工程师,数据中心网络,5-10K,淄博,淄博思创信息科技有限公司,负载均衡,1-3年,社招,数据中心网络,2023/1/13,"岗位描述
1.负责公司网络项目的技术支持与项目实施；
2.根据客户的业务及安全需求，调整数通、安全设备配置；定期对设备安全策略进行梳理、归并、优化，并定期对安全设备进行配置备份、系统升级等；
3.负责完成现有维保客户的网络安全设备的巡检，包括防火墙、入侵检测、负载均衡、安全审计、IPS、杀毒服务器等安全设备；"
网络工程师,数据中心网络,4-5K,丽水,丽水晨远网络科技有限公司,"故障处理,交换机配置,路由器配置,网络自动化,门禁系统,监控系统",1-3年,社招,数据中心网络,2023/1/13,主要负责监控，门禁，网络，电脑复印机等安装维修
网络工程师,数据中心网络,9-11K,广州,阅动（广东）信息技术有限公司,网络运维经验,1-3年,社招,数据中心网络,2023/1/13,"职位要求：
（1）可独立完成新华三数通产品的设备网络运维工作，负责现场保障、操作实施和项目规划、方案交流，对用户的网络建设提供有价值的规划建议；
（2）熟悉新华三或华为、思科等其它友商数通（路由交换、安全、无线等）产品，可以独立完成相关项目交付和维护；
（3）对TCP/IP，OSPF、BGP、MPLS VPN等常见协议有较深入的理解，熟练使用上述协议部署中型以上规模网络，具备网络规划能力，有运营商交付项目经验优先；
（4）与客户进行沟通，积极掌控网络日常维护计划并保证客户满意度；
（5）沟通流畅，逻辑性强，有较强的钻研精神和团队合作意识。
学历要求：大专及以上学历；
专业要求：通信、计算机、电子等相关专业，持有相关网络认证证书者优先"
网络工程师,数据中心网络,5-7K,衢州,浙江衢时代大数据科技有限公司,"CCNP证书,CCIE证书,网络设备,公有云",1-3年,社招,数据中心网络,2023/1/13,"1.负责系统升级、维护、优化及排错，保证系统安全、稳定与高效运行；
2.日常监控和维护管理包括但不仅限于网络巡检、业务调度、故障响应与修复、应急预案制定与执行、以及
各项表报信息统计等；
3.负责交换机、路由器、防火墙及承载业务的开通、调试、排错等工作；
4.协助处理服务器、存储、虚拟化、应用等规划、安装、测试与部署实施；
5.协助处理系统平台内的需求分析、方案设计、系统部署及维护工作；
6.协助项目经理及系统运维团队，提供必要的云计算、虚拟化、存储备份等系统内的网络技术支持支撑服
务。
任职要求：
1计算机、网络工程等相关专业，二年以上相关工作经验；具备系统的网络知识体系学习经历
2熟悉系统、网络、存储、安全等基本原理有较强的操作能力；
3熟悉路由和交换技术，掌握VLAN、OSPF、BGP、ISIS、MPLS等各种数通网络
4需具有厂家技术认证（如CCNP、CCIE、HCNP)如有云大厂的技术认证更佳
5了解主流公有云平台（如阿里云、腾讯云、华为云、AWS云等）架构及技术特性，从事过云平台使用及维
护者优先"
网络工程师,数据中心网络,3-5K,南昌,江西联普信息技术有限公司,计算机相关专业,1-3年,社招,数据中心网络,2023/1/13,打印机，夏普复印机维修（精通复印机最好），电脑维修
网络工程师,数据中心网络,6-9K,广州,广州云视通科技有限公司,"故障处理,网络工程师证,CCNA证书,CCNP证书,交换机配置,路由器配置",3-5年,社招,数据中心网络,2023/1/13,"岗位职责：
1、负责视频会议及外围音视频系统整体解决方案的规划、设计，同客户进行方案交流，对项目进行整体跟进。
2、负责公司视频会议系统及外围音视频设备集成项目的安装调试工作，并解决客户在系统使用中的产品售后问题。
3、负责客户现场视频会议系统相关设备的故障排查、设备巡检等售后服务工作。
4、负责在客户现场运维保障工作，确保客户日常重要的视频会议正常召开。
岗位要求：
1、计算机工程、网络工程、电子信息技术、通信工程等相关专业大专以上学历。
2、具备计算机网络方面的技术知识，最好持有HCIA或同等认证证书。
3、熟悉思科、宝利通、华为等视频会议设备的安装、调试、故障排查，能单独进行视频会议现场保障工作。
4、熟练掌握虚拟化环境、Windows server、Linux的安装、操作以及日常运维；
5、熟练掌握Word、PowerPoint、Excel等办公软件的使用；具备方案编写的能力；
6、三年或以上网络工程师相关工作经验，有视频会议工作经验者优先，具备较强的学习钻研能力。
7、须具备强烈的工作责任心，良好的客户服务意识，积极追求上进的态度。
8、工作思维清晰，表达清楚，拥有良好的团队合作意识，为人性格开朗能吃苦耐劳，能适应短期出差。
薪酬面议。"
网络工程师,数据中心网络,5-6K,厦门,惠正（厦门）跨境电商有限公司,"系统管理员,安全,运维",3-5年,社招,数据中心网络,2023/1/13,熟悉商场收银系统，对网络问题能及时解决。处理问题迅速，做事不拖拉。
网络管理员,数据中心网络,3-4K,郴州,湖南资兴东江狗脑贡茶业有限公司,"系统运维,桌面运维,计算机软件,网络运维,安全运维,运维监控,自动化运维,机房运维",1-3年,社招,数据中心网络,2023/1/13,"工作内容：
1. 负责网络及其设备的维护、管理、故障排除等日常工作，确保公司网络日常的正常运作；
2. 负责公司办公环境的软硬件和桌面系统的日常维护；
3. 维护和监控公司局域网、广域网，保证其正常运行，确保局域网、广域网在工作期间内安全稳定运行；
4. 安装和维护公司计算机、服务器系统软件和应用软件，同时为其他部门提供软硬件技术支持；
5. 解决排除各种软硬件故障，做好记录，定期制作系统运行报告；
6. 处理数据，对系统数据进行备份。"
网络工程师,数据中心网络,6-8K,北京,北京中泓恒源建材科技有限公司,"网络,维护",1-3年,社招,数据中心网络,2023/1/13,"岗位职责：
1、负责电脑维护，保证正常运行；负责打印设备网络连接，保障电话畅通；
2、负责服务器、监控设备数据备份；负责公司考勤系统管理；
3、负责服务器、交换机、路由器及办公设备的日常技术支持； 
4、操控ERP管理系统，车辆GPS；
5、完成部门领导分配的其它工作。
任职要求：
1、计算机相关专业，1年以上网管相关工作经验，办公电脑熟练。
2、具有良好沟通协调能力，执行力；
3、具有混凝土行业工作经验者优先录用。
福利待遇：
1、管吃管住；
2、五险。"
网络工程师,数据中心网络,5-6K,东莞,广东凯赛科技有限公司,网络工程师,1-3年,社招,数据中心网络,2023/1/13,"1、	能熟练应用CAD绘图软件，具有2年以上IT行业工作经验，对IT类产品及行业应用有一定了解， 能提供行业应用解决方案，技术方案的编写及PPT讲解；
2、	有网络工程项目售前技术支持工作经验， 包括客户技术咨询、需求了解、产品测试等；
3、	有工地现场管理工作经验，包括工程进度安排、人员管理、客户协调等；
4、	掌握机房、网络、综合布线、安防监控、公共广播等数据通信产品的安装和调试；
5、	要求计算机或通信网络相关专业，有良好的语言沟通和文字编写能力，要求责任心强、具有团队协作精神。"
网络工程师,数据中心网络,7-11K,西安,西安海平方网络科技有限公司,"故障处理,网络自动化,路由器配置,交换机配置",1-3年,社招,数据中心网络,2023/1/13,"岗位职责：
1、负责公司办公设备及网络的日常维护及故障处理，根据不同岗位需求匹配相应的设备配置，并根据现有设备做好管理及规划；
2、负责病毒的查杀，维护网络系统安全；
3、负责内部信息系统建设、维护；进行域名、后台数据、邮箱管理等；
4、负责制定公司网络安全规划，梳理各岗位的访问权限，并做好相关的部署及管理；
5、根据各岗位的访问权限及工作需求，整理操作手册及安全管理规范并培训新员工；
任职资格：
1、专科及以上，通信类、计算机相关专业，3年以上相关岗位工作经验；
2、精通shell，熟练使用ms ADDS、dns、exchange；
3、掌握centos\alpinelinux的使用与维护；
4、有服务器硬件、pc的维护(例如：helpdesk等)相关经验，能够进行网络设备配置；
5、有运维经验:kubernetes、docker、jenkins、数据库维护或编码经验者优先；
6、有较强的独立分析问题和解决问题的能力。
未来发展方向（根据个人情况及意愿）：
高级网络管理工程师、运维工程师、网络安全工程师、服务器开发工程师、综合管理岗等。"
网络工程师,数据中心网络,5-10K,广州,广州朗桥维视通信技术有限公司,"故障处理,HCIP,设备安装",1-3年,社招,数据中心网络,2023/1/13,"应届本科毕业生可投
任职要求：
1.大学本科及以上学历，计算机、通信、电子类相关专业优先；
2.熟悉TCP/IP协议，对路由协议、局域网交换、MPLS技术、QoS等有较好的了解；
3.熟悉网络产品（例如cisco、juniper、华为、H3C、中兴）以及相关网络应用技术；
4.精通路由器、交换机及防火墙等网络设备的安装、配置、调试和维护。
5.拥有出色的学习能力、解决问题能力和动手能力，敏锐的风险意识和良好的风险识别能力；
6.具有思科、华为、H3C认证证书的优先；
7、有运营商项目实施经验者优先。
工作职责：
1、7*24监控骨干网络运行情况及客户服务状况，处理各类型故障；
2、发现并反馈日常运维中的问题与隐患，收集并汇报日常运维数据；
3、内部升级重大故障，出具故障报告和技术分析，制定优化实施方案；
4、巡检骨干节点机房 ，审核机房运维状况；
5、执行各类维护任务（如设备维护、线路升级），提高网络整体性能；
6、测试并分析网络性能，评估网络潜在风险 ，参与制定工作流程标准。
薪酬福利：
1、公司为员工提供有竞争力的薪资待遇，入职起购买五险一金，意外险；
2、工作时间：9:00-12:30，14:00-18:00，双休，国家法定节假期、带薪年假、带薪病假等；
3、丰富多彩的员工活动：下午茶、部门团建、员工聚餐、旅游活动、节假日福利、年度体检等。"
网络工程师,数据中心网络,15-23K,北京,北明软件有限公司,"运维通信资格证书,网络规划设计,路由器配置,交换机配置,网络工程师证",3-5年,社招,数据中心网络,2023/1/13,"1、负责网络项目的售前、售后实施和电话支持服务；
2、掌握主流品牌的网络设备如华为、华三、思科及主流网络管理，安全厂商产品的安装、配置和调试技术，能独立完成实施工作；
3、熟悉主流网络技术应用，如BGP、MPLS VPN、WLAN、SDN、SD-WAN、IPV6等；
4、能独立完成网络系统的设计、交付、割接、验收、故障处理等工作；
5、使用Visio软件；
6、有良好的人际沟通能力和最终客户工程服务经验，成熟的心里素质；
7、工作积极进取，具有团队合作精神；
8、通过HCIP、HCIE、CCNP、CCIE等相关数通认证者优先；
9、可适应出差。"
网络管理员,数据中心网络,6-10K,吉安,深圳嘉立创科技集团股份有限公司,"DNS解析过程,主流路由器,防火墙,VPN,路由器配置",1-3年,社招,数据中心网络,2023/1/13,"【岗位职责】
1、负责网络及其设备的维护、管理、故障排除等日常工作，确保公司网络日常的正常运作；
2、负责公司办公环境的软硬件和桌面系统的日常维护；
3、提供技术咨询、技术意见和解决方案；
4、维护常见硬件服务器；
【任职要求】
1、专科及以上学历；
2、熟悉主流硬件厂商各个软、硬件设备，包含：防火墙、VPN、虚拟桌面、无线设备、路由器、交换机等产品工作原理及设备调试
3、熟悉综合布线、机房网络搭建、整改；
4、有丰富的网络基础，如：DNS解析过程、主流路由器、交换机（华为、H3C、思科）调试配置；
5、维护内部物理、虚拟服务器；
6、可接受短期出差；
7、积极乐观并善于沟通、表达；"
网络工程师,数据中心网络,5-6K,北京,北京华宇林枫科技有限公司,"交换机配置,故障处理,路由器配置,Linux,Windows",经验不限,社招,数据中心网络,2023/1/13,"1.执行考试场地网络测试，写测试报告；
2.熟悉网络设置，路由器搭建；
3.负责考试网络和路由器正常运行；
4.能够出差，责任心强，勤奋；
5.考试及其他工作；"
网络工程师,数据中心网络,4-5K,景德镇,景德镇市贝汉美陶瓷有限公司,"网络自动化,故障处理,网络规划设计",1-3年,社招,数据中心网络,2023/1/13,企业网络维护，软硬件维护，管理系统维护
网络工程师,数据中心网络,4-6K,北京,北京中盛恒达科技有限责任公司,网络,1年以内,社招,数据中心网络,2023/1/13,熟悉网络知识，独立安装和调试网络和安全设备(华为，华三，深信服等)
网络工程师,数据中心网络,3-6K,南阳,南阳市立林电子有限公司,运维,1年以内,社招,数据中心网络,2023/1/13,"弱电综合布线
无线网络覆盖
智能停车场
数字监控系统"
网络工程师,数据中心网络,3-8K,淮南,淮南市希望办公设备有限公司,"网络工程师证,CCNA证书,运维通信资格证书,交换机配置,网络自动化,网络规划设计,负载均衡,路由器配置",1-3年,社招,数据中心网络,2023/1/13,岗位要求： 1、为人正直、诚信、有上进心； 2、具有较强的自主学习能力，良好的客户服务观念、工作责任心； 3、具有良好的沟通及表达能力，具有合作精神； 4、具有系统集成等领域的工作经验（优秀应届生亦可）； 5、熟悉交换路由、防火墙等网络设备配置及排错； 6、熟悉网络设备、服务器安装、调试、维护；熟悉计算机网络和网络安全的调试 7、建立完整的网络系统文档； 8、根据客户需求设计信息化解决方案，按照文档规范整理编写技术支持文档； 9、负责公司项目的招投标工作，包括投标文件设计、投标应答、讲解与答疑； 福利待遇：1、提供午餐补助、交通补助、通讯补助、出差的额外补助；2、根据绩效考核情况发放奖金；6、工资待遇3000~8000元不等，工资主要按照技能加考核，技能为主。 优选条件： 1、具备网络配置故障的分析、判断、解决能力； 2、具备网络抓包分析、判断、解决能力； 3、有华为或Cisco的NA/NP，绿盟、深信服、科来、VMware厂商的相关技术认证者； 4、有信息项目经理证书的，能够胜任项目经理者。
网络工程师,数据中心网络,3-5K,淮安,涟水鸿元电脑服务部,"交换机配置,故障处理,路由器配置,网络自动化,网络规划设计",经验不限,社招,数据中心网络,2023/1/13,全职，送货 维修安装，学徒工也可以
网络工程师,数据中心网络,5-8K,青岛,青岛润宏发电子信息科技有限公司,"网络设备,网络布线,网络监控",经验不限,社招,数据中心网络,2023/1/13,弱电智能化 监控安装
网络工程师,数据中心网络,5-7K,重庆,纬创资通（重庆）有限公司,"CCNP证书,Linux,Windows,网络工程师证,CCNA证书",经验不限,社招,数据中心网络,2023/1/13,负责公司网络及其设备的维护、管理、故障排除等日常工作，确保公司网络日常的正常运作
网络工程师,数据中心网络,5-8K,济南,山东耕途信息技术有限公司,交换机配置,1年以内,社招,数据中心网络,2023/1/13,"任职要求：大专以上学历，计算机、网络技术等相关专业。沟通表达能力较强，事务协调能力较强，情商非常在线。
职位描述：
1.机房、设备与网络系统安全管理、操作系统安全维护与使用服务；
2.负责网络设备的安装、调试、运维等工作；
3.精通IP网络基础知识和网络安全技术，能够独立配置路由器、交换机等设备；
4.熟悉网络、监控、综合布线、视频会议等智能化系统；
5.能熟练运用office、PPT、CAD等软件；
6.调试网络、保障视频会议系统；熟悉服务器安全配置部署，维护。
7.政府单位驻场"
网络工程师,数据中心网络,5-7K,清远,清远市勇创电脑科技有限公司,"网络运维,系统运维,IT技术支持,网络交换技术,网络系统管理,网络设备,IT服务,网络安全",1-3年,社招,数据中心网络,2023/1/13,"岗位职责：
1、交换机、路由器、防火墙等设备的安装调试；
2、具有网络排错思路，能够快速定位与排除故障；
3、根据需求，制定网络设计或实施方案；
4、领导安排的其他工作。
任职要求：
1、大专及以上学历，计算机相关专业；
2、对安全设备如IPS、IDS、链路均衡、流控等设备有一定了解及简单配置；
3、具有网络设计规划、实施、调优的能力；
4、拥有CCNP、CCIE、H3CSE等认证或相关培训经历；
5、善于表达沟通，诚实守信，责任心强，有良好的团队协作精神。
工作时间： 早上9:00-18:00，中午休息1小时，星期天休息。正式入职购买医保社保，员工意外保险；交通补贴、通讯补贴、午餐补贴。"
网络工程师,数据中心网络,3-6K,石家庄,河北精进科技有限公司,"IT支持,系统运维,网络",1年以内,社招,数据中心网络,2023/1/13,安防监控及网络施工人员，熟悉监控安装及设计方案，可以出差（主要是石家庄郊县）
网络工程师,数据中心网络,6-11K,南京,南京云锐创捷信息科技有限公司,"计算机相关专业,网络建设/系统集成经验,网络安全相关经验,CCNA/CCNP,HCIE",1-3年,社招,数据中心网络,2023/1/13,"岗位职责：
负责公司网络项目客户现场实施、负责公司内部网络维护、负责公司项目方案、实施文档、竣工文档编写、熟悉Adobe Photoshop工具的应用
任职要求：
1、熟悉TCP/IP的原理，精通路由、交换、安全、VPN、NLB等技术，熟悉交换机、路由器、服务器、防火墙、入侵防御、存储等设备的工作原理和特性;
2、熟悉主流网络厂商、安全厂商、服务器厂商、存储厂商的产品和解决方案，具有Cisco、华为、H3C等产品安装调试经验和故障诊断的能力，对大型网络架构有基本了解;
4、具有主流网络厂商中级以上认证、CISSP/CISP/CCSP/CCIE/CCNP等证书者优先，精通组播协议技术者优先;
5、通信或计算机相关专业专科以上学历。"
网络工程师,数据中心网络,5-7K,盐城,江苏火星科技有限公司,"网络运维,安全运维,运维工程师,机房运维,IT技术支持,网络协议,网络交换技术,网络设备",1-3年,社招,数据中心网络,2023/1/13,"我公司主要从事安防，网络，门禁，车牌识别，LED大屏，音响会议系统设备的安装调试维护等工程。公司现有电子与智能化二级资质。
现希望应聘的您是：
1. 计算机相关专业，熟悉计算机及网络相关知识；
2. 具有弱电系统经验（主要是门禁，、监控，入侵报警、综合布线、通信机房设备安装/调试、计算机网络系统、安防系统等）；
3. 具有两年以上弱电行业工作经验；熟悉弱电行业的相关规范和标准等，具备较强的项目及团队管理协调能力；
4. 工作热情，责任心强，富有创新精神，具有良好的学习能力、分析问题和解决问题的能力；
5. 人际沟通能力强，具有良好的团队协作精神"
网络工程师,数据中心网络,10-15K,北京,北京信联迅达科技有限公司,"运维通信资格证书,CCNP证书,CCNA证书",1-3年,社招,数据中心网络,2023/1/13,"岗位职责：
1、 通过公司软件对客户网络测试，分析，并撰写网络质量分析报告等；
2、 编写本公司软件的使用手册、培训文档，并对用户进行现场培训等；
3、 公司产品的售前支持工作，撰写标准公司产品和技术方案文档、产品宣传资料撰写等工作；配合销售经理开拓客户，与客户进行技术交流，讲解技术方案，演示产品并解答客户问题；
4、 参与项目投标工作，包括与客户进行技术交流、编写技术建议书、现场技术方案演讲、投标文件编写等；
5、 熟悉公司产品，并与用户交流沟通，挖掘用户需求，并完成业务咨询、客户需求分析等工作；
任职要求：
1、 本科及以上学历，2年以上工作经验；
2、 了解Linux系统操作、熟悉网络设备工作原理、了解常见网络协议（TCP/IP、HTTP/HTTPS）；
3、 具有技术支持/linux运维/网络运维工作/售前工作经验；
4、 使用Word、Excle、Powerpoint 等办公软件；
5、 具备良好的语言表达能力，普通话良好、责任心强；
6、 具备ISP网络运维经验，或CCNA/CCNP以及同等资格证书优先考虑；"
